12212208, 12212208, 22121144, 22121122, 22121102, 12212235, 12212205, 21111238, 12212217, 21111232, 22121137, 21111207, 12212207, 11212221, 11212218, 21111211, 12212227, 22121143, 11212214, 11212204, 11212213, 12212203, 22121125, 22121127, 12212225, 22121105, 12212238, 21111235, 12212238, 11212235, 11212227
11212201, 21111201, 12212245, 22121116, 11212206, 11212206, 22121131, 21111245, 22121141, 22121136, 22121131, 21111245, 12212205, 12212232, 12212246, 12212206, 11212242, 12212228, 11212244, 12212226, 21111242, 21111211, 12212236, 11212206, 11212206, 12212217, 12212218, 11212226, 12212206, 11212242, 11212224
12212206, 11212228, 21111233, 21111212, 22121128, 21111208, 22121135, 11212241, 22121145, 11212227, 22121121, 12212218, 22121135, 21111232, 12212246, 21111228, 21111226, 22121128, 11212222, 22121102, 22121124, 21111248, 12212208, 21111244, 21111226, 11212242, 12212213, 11212225, 12212241, 21111223, 11212221
21111203, 22121114, 12212215, 12212232, 21111235, 11212238, 11212244, 21111226, 11212224, 21111215, 22121141, 12212218, 12212226, 11212217, 12212225, 12212241, 22121123, 21111221, 12212236, 21111224, 11212226, 22121106, 11212206, 22121115, 21111241, 21111236, 11212242, 11212246, 11212228, 11212244, 12212213
12212202, 12212246, 11212206, 12212217, 12212207, 12212243, 11212203, 11212221, 12212212, 11212213, 12212236, 11212206, 21111206, 11212233, 11212221, 21111245, 12212227, 12212207, 12212225, 12212205, 12212223, 12212203, 22121114, 12212213, 11212214, 11212222, 21111246, 21111224, 22121104, 21111215, 11212205
11212202, 11212246, 12212228, 22121122, 21111202, 12212228, 21111244, 21111213, 22121103, 11212238, 11212244, 22121126, 12212242, 22121146, 21111206, 11212206, 21111206, 11212242, 12212237, 22121121, 21111201, 21111223, 12212247, 12212243, 22121138, 11212226, 11212233, 12212236, 12212215, 21111241, 22121145
11212201, 12212218, 21111217, 12212207, 21111216, 12212215, 12212232, 22121135, 11212223, 11212236, 21111217, 12212243, 21111203, 21111221, 22121145, 22121127, 11212207, 21111243, 11212238, 21111211, 21111234, 21111204, 22121115, 11212223, 12212225, 12212227, 12212221, 11212227, 22121134, 21111204, 21111231
21111201, 22121112, 21111228, 22121117, 12212225, 21111216, 22121115, 22121141, 21111234, 11212231, 12212201, 12212201, 12212234, 12212237, 12212216, 22121133, 12212221, 21111234, 12212222, 22121113, 11212214, 21111222, 22121146, 12212206, 21111228, 21111244, 22121126, 21111242, 12212246, 11212215, 12212227
11212206, 21111217, 21111232, 22121146, 12212224, 22121148, 22121122, 21111211, 21111245, 11212205, 12212241, 12212212, 22121146, 22121117, 11212243, 22121103, 22121103, 21111221, 22121127, 12212221, 21111227, 12212243, 11212236, 12212242, 12212235, 12212227, 12212234, 21111226, 12212217, 11212207, 22121143
22121104, 11212231, 22121145, 22121105, 22121105, 11212205, 22121141, 11212201, 11212236, 11212206, 11212224, 21111248, 21111244, 21111213, 21111214, 21111213, 12212236, 21111228, 22121108, 11212233, 22121103, 22121125, 21111223, 21111225, 21111238, 21111222, 11212211, 11212236, 11212233, 11212203, 12212236
22121104, 22121115, 12212241, 22121134, 22121115, 12212238, 11212244, 21111248, 12212226, 11212215, 12212232, 22121113, 21111212, 21111211, 12212201, 22121145, 22121141, 22121145, 22121105, 22121114, 21111237, 21111234, 21111222, 12212202, 11212202, 22121102, 21111202, 21111228, 12212233, 22121112, 12212202
22121108, 21111208, 22121135, 11212241, 21111201, 21111201, 12212236, 11212242, 12212246, 21111228, 11212244, 11212213, 11212203, 12212214, 11212226, 12212242, 11212224, 21111204, 22121148, 11212226, 12212242, 21111211, 21111223, 11212203, 22121147, 22121118, 21111208, 12212211, 21111201, 22121145, 11212214
21111208, 12212244, 22121115, 12212223, 21111221, 21111245, 12212214, 11212248, 22121117, 11212207, 12212243, 22121114, 22121148, 11212211, 22121145, 12212205, 11212227, 21111221, 11212212, 11212246, 21111233, 11212247, 11212234, 21111204, 11212215, 11212205, 22121116, 12212242, 11212246, 12212217, 21111225
22121102, 12212224, 21111204, 22121148, 11212244, 22121148, 21111233, 22121114, 12212213, 12212203, 12212247, 12212225, 22121105, 21111241, 22121134, 22121113, 22121136, 21111228, 21111226, 22121106, 21111242, 22121128, 11212244, 11212204, 12212226, 21111231, 12212227, 21111232, 22121128, 12212233, 12212203
22121102, 21111211, 22121136, 12212215, 21111214, 22121122, 11212246, 12212231, 21111245, 22121105, 12212241, 12212234, 11212215, 12212214, 21111215, 12212216, 21111206, 11212206, 21111215, 21111205, 22121123, 21111238, 11212217, 22121121, 12212245, 11212205, 11212216, 12212228, 11212208, 12212244, 22121148
11212206, 22121124, 11212213, 22121147, 12212218, 22121122, 12212224, 22121126, 11212217, 21111216, 21111206, 22121115, 21111227, 21111232, 12212202, 21111211, 21111234, 22121126, 11212231, 12212227, 22121116, 22121106, 11212215, 21111238, 22121108, 22121135, 11212216, 12212206, 22121106, 12212206, 11212215
21111205, 12212205, 21111241, 11212223, 22121147, 12212232, 12212224, 11212204, 11212213, 11212212, 21111237, 12212243, 12212203, 22121114, 21111204, 21111231, 21111212, 12212202, 11212235, 12212227, 21111243, 12212238, 21111244, 22121148, 22121135, 12212232, 21111213, 11212212, 12212213, 21111247, 11212234
21111201, 12212227, 22121143, 21111247, 11212225, 11212223, 12212236, 22121142, 12212202, 21111224, 21111237, 11212216, 21111233, 11212203, 11212247, 12212207, 22121121, 21111212, 12212246, 12212215, 11212238, 11212217, 12212207, 11212234, 22121137, 22121132, 12212224, 12212231, 21111245, 11212241, 12212245
12212207, 11212207, 22121125, 12212241, 21111212, 22121124, 12212204, 11212226, 21111228, 21111208, 21111244, 21111248, 11212244, 22121131, 21111245, 11212223, 11212203, 21111238, 22121144, 11212204, 11212248, 12212208, 11212211, 21111227, 12212218, 12212233, 11212212, 11212211, 22121118, 21111208, 11212226
11212206, 12212217, 21111225, 12212227, 12212232, 22121135, 11212205, 22121123, 12212214, 12212226, 21111206, 12212215, 22121141, 12212245, 22121127, 11212225, 11212216, 22121128, 22121111, 22121127, 22121107, 11212221, 22121145, 12212238, 22121108, 11212222, 11212202, 22121128, 22121122, 22121128, 22121108
21111207, 22121107, 11212216, 12212242, 21111235, 11212205, 12212232, 12212202, 21111235, 12212205, 11212205, 22121138, 22121144, 11212204, 12212222, 11212202, 12212202, 22121135, 12212232, 21111211, 21111245, 21111238, 11212244, 12212237, 12212225, 22121116, 12212242, 21111202, 21111237, 11212207, 11212232
11212207, 22121118, 21111217, 22121143, 11212238, 11212233, 22121136, 21111206, 21111217, 11212225, 22121114, 11212215, 22121141, 11212236, 22121115, 11212238, 11212211, 22121118, 22121108, 22121135, 12212205, 22121141, 12212245, 21111232, 11212224, 12212204, 11212237, 22121116, 11212233, 12212203, 21111203
21111203, 21111247, 12212243, 12212221, 21111218, 11212217, 22121121, 21111245, 11212214, 21111204, 12212215, 12212205, 21111241, 12212245, 12212205, 12212214, 11212213, 11212225, 12212227, 11212243, 21111236, 22121115, 12212205, 22121116, 12212233, 22121147, 22121107, 22121121, 11212236, 21111228, 22121122
22121106, 22121117, 11212218, 22121133, 11212236, 12212224, 22121122, 11212213, 11212236, 22121106, 12212242, 11212246, 21111228, 12212217, 22121143, 21111221, 21111218, 22121111, 11212245, 22121114, 12212231, 22121101, 21111234, 12212237, 11212225, 11212232, 22121135, 21111238, 11212226, 22121106, 11212242
12212208, 21111244, 21111222, 21111202, 11212246, 22121142, 21111202, 11212213, 22121103, 12212214, 21111248, 12212235, 21111205, 12212232, 11212224, 21111237, 11212221, 12212218, 22121111, 22121123, 21111236, 21111242, 11212211, 22121136, 21111217, 11212207, 21111225, 11212232, 11212237, 21111232, 21111202
21111201, 22121101, 22121134, 22121104, 21111237, 22121143, 21111247, 11212207, 21111243, 12212214, 22121115, 21111238, 21111235, 12212232, 12212246, 11212228, 12212235, 22121141, 12212227, 11212221, 11212223, 22121136, 12212215, 12212227, 21111207, 12212225, 22121138, 22121108, 11212233, 22121147, 21111243
12212201, 21111201, 21111245, 22121114, 12212204, 21111213, 22121136, 22121124, 22121148, 22121144, 11212248, 11212208, 22121108, 11212208, 12212222, 12212211, 22121101, 22121112, 11212224, 22121126, 22121115, 22121138, 22121126, 12212233, 22121114, 21111231, 21111227, 12212221, 21111212, 11212213, 21111203
11212208, 11212217, 22121132, 11212213, 11212225, 12212205, 12212214, 12212248, 11212233, 21111221, 11212201, 21111227, 12212225, 11212232, 22121128, 22121135, 21111227, 12212207, 22121134, 22121126, 11212242, 12212246, 22121142, 11212228, 12212233, 22121103, 21111236, 21111215, 11212238, 11212222, 11212202
