21111204, 21111237, 12212243, 22121125, 11212205, 11212223, 12212238, 12212226, 12212215, 11212227, 12212234, 11212204, 11212237, 12212207, 12212216, 12212242, 12212235, 12212205, 11212216, 11212206, 21111224, 11212215, 11212205, 11212205, 22121132, 21111202, 11212213, 11212247, 12212207, 11212221, 11212218, 12212244, 22121148, 12212235, 22121132, 12212246, 22121133, 11212236, 22121142, 21111202, 21111237, 12212221, 21111201, 11212218, 11212208, 21111244, 12212231, 11212212, 22121146, 11212215, 21111241, 12212236, 21111224, 22121104, 21111215, 12212238, 12212208, 21111217, 21111234, 22121104
21111207, 21111225, 12212232, 21111211, 21111223, 11212203, 21111221, 12212212, 21111237, 12212234, 11212215, 21111238, 22121122, 21111202, 22121128, 21111211, 21111201, 21111234, 22121113, 22121138, 22121111, 22121127, 22121125, 22121138, 22121135, 22121138, 21111222, 22121111, 12212245, 21111216, 12212242, 12212246, 11212206, 22121106, 11212215, 11212232, 21111213, 11212225, 22121123, 21111247, 12212243, 21111247, 11212234, 11212237, 12212243, 21111225, 11212205, 22121127, 21111221, 21111212, 21111228, 22121122, 21111235, 11212216, 12212206, 21111231, 21111234, 22121113, 12212221, 11212212
21111202, 11212213, 12212214, 11212248, 12212222, 11212237, 11212243, 21111236, 22121117, 12212218, 11212211, 21111218, 21111208, 21111211, 21111201, 22121145, 12212232, 22121146, 22121128, 11212208, 11212235, 22121116, 12212242, 12212246, 11212228, 11212217, 22121143, 12212236, 21111215, 22121116, 11212242, 22121113, 21111203, 12212212, 22121111, 11212201, 11212201, 21111201, 22121118, 22121135, 12212205, 21111205, 12212223, 22121114, 21111248, 11212222, 21111224, 21111248, 12212217, 21111243, 12212214, 12212213, 22121147, 12212243, 12212212, 12212246, 22121142, 22121137, 21111218, 11212226
12212202, 22121124, 12212237, 11212221, 12212245, 12212232, 21111246, 11212233, 21111212, 21111211, 22121145, 12212232, 12212246, 21111217, 11212216, 22121131, 22121145, 22121132, 22121113, 22121147, 12212225, 22121132, 22121146, 12212228, 11212226, 22121115, 12212238, 21111226, 12212228, 21111211, 11212234, 12212213, 21111247, 12212207, 22121116, 12212206, 21111224, 11212231, 22121136, 12212224, 12212215, 21111227, 12212207, 11212207, 11212221, 11212223, 12212203, 12212203, 11212214, 12212215, 11212223, 12212247, 11212207, 12212207, 12212218, 21111244, 22121131, 22121123, 22121103, 22121147
21111208, 21111233, 12212247, 22121118, 22121111, 12212245, 21111205, 12212216, 12212206, 11212215, 22121138, 12212211, 21111223, 21111203, 22121147, 12212243, 12212214, 21111213, 12212236, 21111228, 12212222, 22121113, 12212225, 11212205, 21111214, 12212237, 11212207, 12212225, 11212223, 22121103, 11212214, 12212226, 22121124, 11212248, 21111222, 11212235, 11212205, 21111227, 11212221, 11212201, 11212201, 11212201, 12212223, 22121125, 22121123, 21111247, 21111243, 22121125, 12212241, 11212201, 21111201, 12212227, 11212218, 11212244, 12212231, 11212245, 21111216, 12212206, 11212224, 11212213
12212208, 11212208, 22121144, 22121104, 11212213, 22121147, 22121143, 22121136, 11212242, 12212211, 22121145, 21111205, 21111205, 21111205, 11212241, 22121123, 12212221, 21111223, 12212238, 22121111, 12212218, 21111226, 21111242, 12212213, 22121125, 22121105, 21111216, 21111228, 11212211, 11212212, 22121102, 11212202, 11212213, 21111225, 21111227, 11212234, 21111222, 11212213, 22121103, 11212221, 11212245, 22121127, 11212232, 11212213, 22121138, 21111226, 21111206, 11212231, 12212236, 11212231, 12212236, 11212217, 21111221, 11212212, 11212235, 12212214, 21111226, 21111206, 12212233, 21111247
21111206, 11212228, 11212235, 22121132, 11212202, 12212211, 12212245, 21111205, 21111238, 12212208, 11212208, 11212233, 22121138, 11212211, 22121134, 11212237, 22121118, 22121108, 22121108, 21111222, 12212235, 11212232, 12212235, 11212241, 22121134, 22121137, 21111221, 21111245, 22121138, 12212226, 12212228, 21111226, 21111242, 12212224, 12212231, 11212212, 12212237, 22121132, 12212228, 11212233, 11212214, 22121104, 12212231, 11212201, 12212212, 22121102, 11212202, 11212246, 22121115, 22121141, 21111236, 22121133, 11212221, 21111227, 11212225, 22121132, 12212237, 22121107, 21111234, 12212226
12212205, 21111216, 22121124, 12212213, 12212221, 21111201, 21111201, 22121123, 21111221, 12212227, 21111207, 21111221, 21111245, 12212241, 21111227, 22121132, 21111202, 22121102, 11212237, 11212243, 21111214, 12212248, 12212208, 12212235, 12212227, 21111221, 12212234, 12212215, 12212205, 21111241, 11212201, 22121123, 11212236, 22121128, 22121108, 22121144, 22121126, 21111217, 22121107, 21111218, 21111208, 11212233, 12212203, 22121103, 21111236, 21111206, 21111231, 22121145, 22121127, 22121116, 22121117, 22121121, 22121127, 12212207, 21111234, 21111204, 12212204, 11212231, 21111227, 11212232
11212208, 12212217, 11212243, 22121114, 21111204, 12212215, 12212241, 22121101, 22121101, 11212218, 11212211, 22121123, 11212212, 11212211, 21111201, 21111218, 12212226, 11212242, 21111246, 21111228, 21111226, 11212231, 12212245, 12212214, 22121148, 21111235, 11212205, 22121141, 22121134, 22121148, 22121126, 22121142, 11212202, 22121128, 11212208, 22121133, 21111236, 22121124, 11212213, 11212221, 11212218, 11212211, 11212234, 11212248, 22121144, 11212248, 11212217, 21111207, 22121118, 11212226, 22121124, 11212204, 22121122, 22121146, 11212224, 11212204, 22121148, 11212211, 12212201, 12212223
22121104, 12212213, 22121147, 12212243, 21111214, 21111248, 22121133, 21111214, 22121148, 22121117, 11212234, 22121115, 11212241, 12212236, 22121117, 12212207, 21111218, 11212208, 22121108, 21111208, 22121135, 21111223, 11212247, 22121132, 21111228, 22121122, 22121102, 11212224, 12212248, 12212226, 21111228, 11212222, 12212202, 21111213, 12212225, 22121116, 22121128, 21111208, 22121117, 12212207, 21111225, 11212241, 21111245, 21111227, 12212234, 21111248, 21111222, 21111202, 22121146, 12212242, 21111202, 11212202, 12212211, 11212245, 11212214, 22121137, 11212243, 22121103, 21111203, 21111203
11212201, 22121145, 21111223, 11212212, 21111213, 22121103, 11212203, 22121103, 21111214, 12212204, 12212226, 12212206, 21111242, 12212202, 21111202, 12212237, 22121118, 12212211, 12212245, 21111223, 21111203, 12212238, 12212217, 12212225, 12212238, 12212222, 21111228, 21111244, 12212226, 11212231, 11212218, 22121122, 22121113, 12212221, 22121134, 11212248, 11212233, 22121138, 21111208, 11212217, 22121107, 11212216, 21111206, 21111206, 11212224, 12212222, 11212202, 12212202, 21111202, 12212202, 22121102, 21111237, 12212207, 22121143, 21111214, 22121122, 22121102, 21111246, 21111233, 12212238
21111201, 22121118, 11212244, 21111204, 12212226, 22121106, 21111242, 21111202, 12212235, 12212227, 22121125, 12212227, 11212207, 21111234, 12212204, 12212226, 12212231, 22121127, 22121143, 21111221, 12212234, 12212248, 22121122, 12212211, 11212201, 12212245, 12212232, 21111246, 12212215, 11212227, 21111207, 12212243, 12212247, 11212207, 22121134, 22121115, 21111241, 21111223, 11212236, 11212224, 22121137, 22121116, 11212242, 12212202, 22121111, 11212201, 11212201, 22121123, 11212203, 22121114, 12212231, 22121101, 11212201, 11212234, 11212222, 22121124, 11212226, 11212224, 12212213, 22121136
22121103, 21111203, 11212203, 22121121, 21111212, 21111228, 21111208, 22121108, 21111226, 11212242, 12212237, 22121118, 22121126, 21111242, 11212246, 22121133, 12212236, 22121131, 21111236, 22121106, 21111217, 12212207, 21111225, 21111214, 21111215, 11212214, 12212237, 21111207, 21111232, 21111213, 12212236, 22121115, 21111241, 12212201, 12212245, 21111241, 12212212, 21111228, 21111244, 11212215, 22121123, 11212225, 12212232, 22121124, 12212213, 21111238, 21111217, 11212218, 22121122, 11212228, 21111226, 21111206, 22121128, 12212217, 12212243, 11212238, 22121108, 12212211, 11212212, 21111211
12212202, 12212235, 21111214, 12212231, 12212223, 12212225, 22121114, 12212237, 12212243, 22121147, 11212243, 11212247, 22121132, 22121146, 11212242, 21111228, 21111222, 12212224, 22121104, 22121122, 21111224, 11212213, 12212212, 11212202, 11212246, 21111206, 11212242, 22121146, 12212242, 12212246, 12212233, 12212247, 21111221, 21111234, 22121126, 11212215, 11212227, 12212232, 12212235, 12212238, 12212217, 21111216, 11212217, 12212207, 22121132, 22121128, 12212235, 22121116, 21111242, 22121124, 22121137, 21111234, 11212237, 12212234, 12212215, 12212223, 22121103, 12212221, 12212212, 12212213
22121102, 22121113, 11212221, 21111227, 22121107, 11212232, 22121113, 11212214, 21111204, 21111248, 11212226, 21111224, 12212215, 22121105, 22121141, 11212218, 12212211, 21111218, 22121135, 22121116, 21111242, 11212246, 11212231, 22121123, 22121114, 22121104, 22121113, 21111212, 11212228, 12212211, 21111212, 12212235, 11212205, 12212241, 12212236, 12212233, 12212221, 12212234, 11212204, 21111222, 11212246, 11212217, 22121107, 12212234, 21111248, 22121144, 12212204, 11212215, 12212241, 22121134, 22121131, 11212234, 21111226, 22121133, 22121138, 12212244, 22121104, 22121131, 12212227, 21111243
21111206, 21111231, 21111212, 21111202, 21111202, 22121128, 12212222, 11212224, 21111215, 12212223, 21111236, 11212228, 11212244, 22121131, 12212227, 11212225, 12212227, 12212243, 22121103, 22121147, 22121125, 21111216, 21111233, 12212203, 12212225, 22121105, 22121138, 12212211, 11212236, 22121106, 22121142, 11212224, 22121104, 12212204, 21111204, 22121104, 21111215, 21111205, 12212205, 12212227, 12212218, 21111217, 22121107, 12212216, 21111217, 21111218, 11212235, 22121127, 21111243, 22121147, 11212243, 22121121, 12212245, 12212205, 12212241, 11212245, 22121105, 12212241, 11212236, 21111233
21111205, 21111238, 12212226, 21111206, 11212224, 22121115, 11212223, 11212238, 11212244, 21111226, 11212233, 21111247, 22121107, 21111207, 22121125, 11212214, 21111204, 22121122, 12212228, 21111235, 11212227, 11212232, 22121128, 12212208, 12212235, 12212238, 11212233, 11212247, 11212225, 11212241, 12212223, 22121103, 22121125, 11212205, 11212216, 11212231, 12212234, 11212215, 21111241, 21111201, 22121118, 21111208, 22121108, 22121144, 22121115, 21111227, 21111207, 12212243, 21111225, 22121138, 11212208, 11212208, 11212226, 22121133, 12212236, 21111224, 22121148, 22121117, 21111207, 22121121
22121105, 11212205, 22121105, 12212214, 22121137, 22121143, 21111238, 11212244, 11212226, 21111231, 22121145, 11212223, 11212212, 22121146, 12212206, 11212206, 11212217, 12212221, 12212236, 22121128, 21111208, 11212244, 12212226, 21111242, 12212246, 22121124, 12212213, 22121138, 22121122, 12212246, 11212215, 22121141, 12212223, 11212221, 22121101, 21111234, 11212204, 12212204, 22121115, 11212205, 12212216, 22121117, 22121134, 21111213, 22121112, 11212237, 22121134, 12212204, 11212248, 11212244, 12212222, 21111224, 21111231, 12212201, 21111227, 21111243, 21111225, 12212205, 12212238, 12212208
11212205, 11212214, 22121115, 11212241, 22121127, 22121116, 11212228, 21111222, 22121137, 11212207, 22121132, 12212213, 12212203, 22121103, 22121114, 22121104, 21111248, 22121117, 21111216, 22121133, 21111203, 11212247, 21111225, 11212241, 21111201, 12212218, 22121135, 11212205, 21111238, 12212233, 22121147, 11212243, 11212236, 22121106, 22121133, 21111203, 21111203, 12212203, 12212214, 22121113, 21111238, 11212244, 11212213, 22121112, 22121137, 11212221, 22121145, 21111205, 11212232, 22121113, 11212247, 11212232, 22121113, 11212247, 22121118, 22121144, 22121148, 22121144, 21111248, 21111208
12212206, 22121117, 12212225, 12212216, 12212228, 11212208, 11212233, 21111203, 22121103, 21111203, 22121147, 12212232, 21111202, 12212202, 21111224, 12212248, 21111233, 12212212, 12212224, 21111231, 12212201, 12212245, 12212216, 12212231, 11212212, 22121146, 12212206, 11212206, 21111206, 11212206, 21111242, 12212235, 22121116, 12212233, 21111203, 21111247, 21111232, 22121135, 11212216, 22121124, 12212237, 11212243, 21111221, 11212223, 12212247, 12212216, 11212228, 11212208, 12212244, 21111226, 22121128, 22121111, 11212234, 11212215, 22121116, 12212242, 22121102, 22121113, 11212212, 21111224
