21111204, 21111237, 21111207, 21111243, 21111236, 22121131, 22121127, 22121107, 21111234, 12212222, 22121113, 21111236, 12212206, 11212217, 11212221, 11212212, 22121135, 12212205, 11212227, 11212243, 11212221, 21111236, 11212242, 22121146, 22121128, 12212233, 22121125, 11212214, 22121122, 22121135, 21111223
11212201, 22121136, 22121128, 12212217, 11212243, 12212247, 21111221, 11212201, 21111201, 21111234, 12212237, 22121143, 12212203, 12212212, 12212246, 11212206, 21111242, 22121135, 12212238, 12212211, 12212218, 21111217, 11212232, 11212228, 12212244, 21111237, 21111234, 21111248, 21111208, 21111211, 22121145
22121103, 12212247, 12212232, 22121111, 11212223, 22121125, 21111232, 22121137, 12212221, 12212201, 11212201, 22121112, 21111246, 11212233, 11212203, 22121138, 22121133, 12212221, 11212218, 12212211, 12212227, 12212207, 12212207, 22121125, 22121123, 12212236, 11212224, 22121137, 11212232, 22121137, 11212225
11212204, 11212226, 21111215, 12212238, 12212208, 12212217, 12212207, 22121143, 11212203, 21111203, 12212203, 22121112, 12212228, 12212217, 21111207, 12212207, 22121107, 21111232, 22121146, 11212231, 21111201, 12212201, 12212234, 12212204, 12212237, 12212207, 12212243, 12212247, 21111243, 12212203, 21111247
11212203, 21111214, 11212215, 12212241, 11212245, 12212205, 11212223, 12212212, 12212246, 22121142, 12212202, 11212202, 21111246, 21111231, 21111227, 21111232, 11212246, 22121117, 12212207, 22121118, 21111226, 22121106, 12212217, 21111225, 12212223, 21111221, 12212236, 21111242, 22121146, 12212224, 21111222
11212206, 12212206, 21111228, 12212208, 12212208, 21111233, 22121103, 12212238, 22121108, 12212244, 12212222, 11212202, 11212235, 22121138, 22121111, 12212245, 21111238, 11212233, 21111236, 21111233, 21111225, 22121116, 21111233, 12212225, 11212241, 12212218, 21111208, 11212222, 22121135, 12212241, 11212236
11212203, 22121138, 12212208, 12212222, 12212228, 12212233, 22121138, 11212222, 22121128, 21111244, 12212204, 11212204, 22121104, 12212222, 21111235, 21111216, 21111215, 12212223, 11212247, 12212216, 12212242, 21111211, 22121145, 22121132, 12212237, 11212207, 12212243, 12212225, 12212232, 11212246, 22121106
21111203, 12212247, 11212207, 11212232, 22121146, 21111242, 21111246, 22121117, 21111243, 21111221, 21111218, 11212244, 22121104, 22121104, 22121104, 21111213, 11212225, 21111241, 11212227, 22121107, 12212234, 22121115, 11212238, 11212222, 21111202, 12212213, 21111238, 11212208, 12212233, 11212203, 12212247
21111207, 21111207, 22121143, 22121147, 11212218, 11212211, 12212227, 22121125, 12212241, 21111236, 11212224, 22121104, 11212204, 21111215, 12212216, 22121128, 12212222, 21111213, 12212225, 11212232, 12212224, 22121122, 22121146, 11212228, 12212233, 21111238, 11212208, 12212222, 22121146, 21111228, 12212244
21111201, 11212234, 11212248, 11212226, 12212215, 21111214, 21111222, 11212202, 22121146, 21111217, 21111216, 11212206, 11212242, 12212228, 11212208, 11212226, 22121115, 12212238, 22121133, 21111221, 21111227, 21111243, 12212212, 11212235, 12212238, 11212235, 22121116, 22121117, 22121125, 11212241, 21111245
12212208, 12212244, 22121115, 11212205, 11212223, 21111203, 21111225, 12212232, 12212246, 11212242, 12212202, 21111235, 12212238, 12212233, 21111203, 11212238, 11212211, 21111236, 12212206, 22121142, 21111246, 12212233, 22121125, 11212216, 22121124, 21111248, 12212222, 21111213, 11212214, 11212226, 11212233
11212203, 12212225, 11212223, 11212221, 21111201, 21111234, 11212213, 12212221, 12212201, 11212234, 21111248, 22121111, 22121123, 11212221, 12212201, 12212223, 21111238, 12212244, 22121148, 12212235, 11212227, 21111221, 12212218, 12212226, 21111242, 22121102, 21111235, 12212241, 22121123, 22121112, 12212224
21111203, 11212214, 12212237, 22121143, 21111203, 21111221, 11212236, 21111206, 11212215, 11212232, 12212237, 11212243, 21111221, 22121127, 12212207, 11212232, 11212211, 12212234, 12212222, 21111246, 22121115, 12212205, 22121116, 21111206, 21111228, 12212244, 21111204, 21111204, 22121122, 12212246, 21111206
22121107, 11212234, 12212248, 12212235, 12212223, 11212247, 11212243, 11212203, 11212247, 22121143, 22121114, 11212215, 12212232, 21111213, 22121138, 11212211, 11212212, 22121102, 12212224, 22121131, 12212234, 21111204, 12212237, 11212225, 11212214, 21111213, 21111203, 11212225, 22121141, 21111201, 11212227
12212206, 11212242, 21111211, 22121118, 11212244, 22121122, 21111224, 21111231, 22121118, 21111244, 21111215, 21111232, 22121124, 21111215, 22121123, 21111203, 11212203, 11212203, 21111221, 22121136, 11212206, 11212228, 11212208, 12212235, 21111214, 21111248, 11212208, 21111217, 22121118, 22121108, 12212208
21111208, 12212208, 11212217, 11212207, 12212225, 12212232, 21111224, 21111248, 12212244, 11212213, 22121103, 22121125, 22121105, 21111216, 12212224, 11212231, 21111245, 21111241, 11212227, 12212207, 12212221, 11212234, 12212204, 22121131, 11212245, 11212205, 11212214, 11212222, 12212213, 11212212, 21111246
22121104, 12212213, 22121103, 12212247, 21111243, 22121103, 22121147, 22121118, 11212217, 22121118, 11212235, 12212223, 22121103, 21111247, 12212216, 22121115, 22121132, 22121146, 22121115, 12212214, 21111226, 22121133, 21111247, 21111243, 12212247, 12212234, 11212248, 21111217, 11212225, 12212232, 22121135
21111205, 11212241, 21111245, 11212205, 11212216, 12212224, 22121115, 21111223, 22121147, 22121143, 22121136, 11212217, 21111225, 21111214, 12212204, 21111204, 22121137, 22121134, 12212213, 21111203, 11212236, 22121142, 12212211, 21111218, 21111226, 21111242, 21111202, 21111246, 12212231, 21111245, 21111216
11212206, 22121115, 11212227, 12212221, 22121101, 11212212, 21111228, 12212217, 12212232, 22121102, 12212202, 21111213, 11212247, 12212232, 12212224, 12212248, 22121133, 21111214, 12212204, 11212248, 11212208, 22121122, 21111213, 22121114, 12212237, 21111225, 21111223, 21111203, 11212203, 21111221, 11212245
21111204, 12212204, 22121131, 21111227, 22121107, 12212207, 21111234, 11212237, 22121107, 22121134, 11212204, 22121131, 21111201, 11212212, 21111202, 22121124, 11212237, 12212216, 22121131, 21111201, 21111212, 11212202, 12212237, 11212232, 22121113, 11212247, 21111243, 21111203, 11212212, 22121113, 21111214
22121103, 22121147, 11212234, 21111231, 22121118, 21111208, 22121144, 12212215, 11212205, 11212205, 22121123, 12212212, 11212211, 22121101, 21111201, 22121123, 12212238, 12212244, 12212222, 11212228, 22121111, 21111234, 22121113, 11212247, 12212243, 11212214, 11212237, 11212234, 21111248, 22121135, 11212223
11212201, 11212234, 12212204, 12212248, 12212208, 11212226, 22121142, 22121137, 22121116, 11212217, 22121116, 22121106, 11212224, 12212231, 21111212, 21111235, 21111205, 22121105, 11212205, 22121141, 11212212, 11212235, 11212241, 22121127, 22121107, 21111218, 22121108, 11212217, 11212243, 12212238, 12212211
21111203, 21111212, 11212202, 12212202, 21111202, 22121102, 11212202, 11212202, 11212237, 21111232, 12212213, 12212238, 11212217, 11212218, 12212217, 11212243, 12212203, 12212203, 12212214, 22121137, 21111216, 21111231, 11212227, 11212216, 21111206, 12212224, 11212215, 21111241, 11212245, 11212232, 11212224
21111201, 12212227, 12212243, 21111212, 11212235, 12212241, 12212201, 12212234, 22121104, 22121113, 22121103, 11212214, 21111248, 21111235, 22121138, 22121108, 11212244, 21111215, 21111205, 22121116, 22121142, 21111235, 12212216, 22121124, 22121148, 12212244, 22121104, 11212248, 21111235, 22121141, 21111218
12212202, 22121111, 22121118, 22121133, 11212247, 12212234, 21111248, 11212222, 22121146, 21111233, 11212214, 11212204, 12212222, 21111235, 12212214, 11212204, 12212248, 22121108, 22121133, 11212236, 11212206, 22121117, 11212225, 22121105, 11212241, 22121127, 11212225, 21111241, 22121123, 21111214, 22121104
21111205, 22121141, 12212212, 12212202, 22121146, 11212217, 22121143, 12212225, 21111205, 12212241, 21111245, 11212238, 21111211, 22121123, 11212236, 12212217, 21111243, 22121147, 11212221, 11212234, 21111215, 21111216, 21111242, 11212211, 22121145, 22121105, 22121141, 21111212, 21111224, 12212237, 21111207
21111206, 12212242, 21111211, 11212212, 12212246, 11212233, 12212236, 11212233, 11212214, 21111226, 11212242, 21111202, 12212246, 12212217, 21111243, 22121136, 12212217, 22121143, 11212203, 21111247, 11212243, 21111203, 21111212, 11212224, 11212248, 11212233, 22121147, 12212234, 22121122, 11212211, 12212245
21111206, 11212231, 22121101, 22121145, 22121105, 21111223, 12212214, 22121148, 22121108, 22121111, 11212201, 11212245, 21111223, 11212225, 11212205, 12212205, 21111227, 22121125, 21111227, 11212221, 21111223, 12212225, 21111223, 22121121, 21111201, 21111201, 12212245, 11212223, 21111212, 12212235, 12212232
12212204, 11212215, 22121138, 21111235, 11212205, 22121105, 11212227, 12212207, 21111221, 21111201, 12212218, 12212217, 22121107, 21111243, 12212238, 11212208, 12212211, 12212218, 22121122, 11212246, 12212215, 11212205, 22121123, 12212212, 11212237, 11212234, 11212248, 12212226, 22121142, 12212246, 21111206
12212201, 22121101, 22121136, 12212242, 21111224, 12212226, 22121128, 12212208, 21111208, 12212211, 11212234, 12212222, 21111202, 11212246, 12212224, 12212226, 12212242, 11212202, 21111213, 21111203, 22121114, 11212204, 22121115, 21111205, 22121138, 22121144, 21111248, 12212217, 11212221, 12212227, 22121134
