11212207, 12212234, 22121131, 22121123, 22121103, 21111247, 11212234, 22121148, 11212211, 12212236, 12212217, 22121116, 22121133, 12212247, 11212207, 11212232, 12212228, 12212226, 22121133, 11212225, 11212227, 11212243, 12212238, 11212226, 21111233, 12212203, 12212238, 22121144, 21111237, 11212216, 22121131
12212204, 11212248, 12212211, 11212245, 11212214, 21111237, 11212221, 11212245, 22121105, 22121138, 21111217, 22121118, 22121126, 11212228, 11212211, 11212218, 11212217, 21111232, 22121111, 21111201, 21111201, 12212223, 11212203, 12212236, 11212215, 12212223, 12212236, 22121142, 12212228, 11212217, 11212243
12212203, 21111212, 22121146, 12212231, 21111201, 12212245, 12212216, 11212224, 21111248, 11212226, 21111231, 22121112, 11212228, 22121144, 21111204, 12212231, 21111245, 11212214, 12212204, 21111237, 12212243, 12212247, 12212207, 11212234, 11212215, 12212205, 11212241, 22121145, 12212205, 12212232, 12212211
11212208, 21111217, 11212225, 11212205, 21111216, 22121133, 22121147, 21111207, 11212225, 12212232, 22121128, 11212226, 21111206, 11212206, 12212233, 11212203, 22121125, 22121116, 11212206, 11212228, 22121122, 21111224, 22121104, 12212226, 21111242, 22121124, 12212204, 11212204, 22121122, 21111237, 22121107
12212202, 22121128, 22121117, 22121143, 12212221, 12212245, 11212241, 12212245, 11212227, 22121107, 22121107, 12212207, 22121143, 21111247, 12212207, 22121116, 11212231, 12212223, 21111247, 22121121, 21111223, 22121121, 22121112, 12212228, 22121126, 22121131, 21111245, 21111227, 21111221, 11212245, 22121114
11212208, 11212208, 22121117, 12212218, 22121108, 22121144, 11212248, 21111235, 21111238, 21111233, 21111203, 11212203, 12212221, 11212234, 11212248, 11212208, 21111211, 12212218, 21111208, 21111222, 21111202, 22121135, 11212214, 21111204, 12212248, 22121135, 11212241, 22121145, 11212205, 12212216, 12212242
21111202, 22121137, 11212234, 11212237, 12212232, 22121135, 12212205, 12212223, 22121136, 11212242, 21111202, 12212202, 22121137, 12212207, 12212221, 11212245, 11212223, 22121138, 22121133, 22121138, 11212208, 22121108, 11212233, 12212236, 22121128, 11212222, 22121137, 12212232, 12212211, 12212245, 12212216
11212207, 22121132, 11212246, 12212231, 11212218, 22121122, 12212235, 12212241, 11212212, 12212246, 21111228, 21111217, 12212207, 21111232, 12212246, 22121106, 12212217, 12212232, 21111228, 22121108, 11212208, 22121144, 22121115, 12212223, 21111225, 11212227, 12212207, 21111234, 11212204, 12212204, 21111213
22121102, 12212228, 12212211, 11212201, 21111245, 11212214, 12212222, 21111237, 22121143, 12212247, 11212225, 12212232, 11212246, 11212233, 12212203, 12212247, 12212234, 21111213, 12212236, 22121115, 21111214, 21111248, 22121108, 21111211, 12212245, 21111238, 11212244, 12212222, 22121124, 12212204, 22121131
21111204, 22121126, 12212206, 22121106, 22121106, 12212242, 11212246, 12212206, 12212215, 11212223, 21111214, 21111213, 22121103, 11212247, 12212225, 22121116, 22121117, 21111232, 21111246, 21111206, 22121142, 12212237, 21111221, 11212227, 21111207, 21111221, 21111212, 12212224, 11212222, 21111213, 12212221
12212206, 12212242, 21111202, 22121111, 21111212, 11212202, 21111246, 11212224, 11212237, 11212207, 11212232, 12212202, 12212246, 21111215, 21111232, 22121102, 11212235, 21111227, 22121143, 11212247, 12212225, 11212205, 11212223, 11212225, 22121138, 21111208, 11212211, 12212201, 12212201, 21111227, 12212221
12212208, 21111211, 21111223, 21111236, 22121131, 21111227, 11212207, 22121132, 22121135, 21111241, 21111201, 11212223, 21111221, 21111245, 22121105, 21111205, 12212205, 12212241, 22121145, 22121132, 12212235, 11212232, 22121111, 12212201, 12212201, 12212212, 11212246, 22121128, 22121135, 22121105, 21111241
11212207, 12212207, 12212225, 22121141, 12212223, 12212238, 22121111, 21111223, 11212236, 12212215, 21111238, 11212226, 11212231, 21111201, 11212245, 12212214, 11212231, 11212245, 12212214, 12212231, 11212245, 21111223, 22121147, 11212232, 21111246, 21111233, 11212238, 22121111, 21111236, 11212233, 11212212
22121107, 21111234, 21111248, 22121126, 11212215, 12212223, 11212247, 21111207, 12212232, 21111213, 11212203, 21111247, 12212216, 12212217, 21111218, 11212211, 12212245, 21111223, 11212238, 22121108, 21111208, 12212211, 22121145, 12212205, 21111205, 22121141, 21111218, 21111222, 11212211, 21111218, 11212235
12212208, 12212235, 12212205, 11212227, 11212234, 11212204, 22121104, 11212204, 12212204, 22121148, 22121144, 21111226, 12212242, 22121102, 22121111, 12212218, 11212211, 22121101, 11212218, 11212208, 12212208, 21111217, 22121143, 22121147, 11212207, 22121107, 22121134, 11212222, 12212224, 21111248, 12212244
22121103, 22121103, 12212212, 22121102, 22121102, 21111202, 21111246, 21111242, 21111224, 22121115, 21111232, 11212211, 11212223, 12212238, 21111226, 22121142, 22121102, 12212202, 22121102, 22121146, 11212242, 21111211, 22121112, 21111246, 22121142, 12212246, 21111206, 12212224, 21111204, 11212204, 22121122
22121102, 21111235, 12212227, 12212207, 22121125, 22121141, 11212223, 22121103, 22121114, 22121104, 21111222, 21111202, 22121128, 11212244, 22121137, 12212218, 22121108, 21111233, 11212221, 12212245, 22121105, 12212227, 12212207, 11212225, 22121114, 11212222, 21111246, 11212228, 22121111, 12212201, 21111223
11212201, 11212245, 21111241, 21111234, 11212248, 11212222, 12212202, 12212202, 21111246, 22121115, 12212241, 21111234, 21111204, 21111248, 21111244, 21111231, 11212245, 12212232, 11212224, 21111248, 22121135, 11212205, 22121141, 22121101, 12212245, 12212241, 22121118, 12212244, 12212215, 12212216, 22121133
21111207, 12212243, 21111214, 21111204, 21111237, 22121125, 11212241, 21111236, 22121131, 11212201, 11212218, 21111244, 21111248, 12212208, 11212222, 12212213, 12212221, 21111223, 12212247, 21111243, 12212247, 12212234, 21111204, 22121104, 12212226, 22121106, 22121115, 22121141, 12212218, 21111222, 12212237
21111202, 21111211, 11212245, 12212241, 21111245, 22121116, 11212233, 21111221, 21111245, 11212205, 12212241, 12212236, 11212217, 22121116, 11212231, 21111227, 12212207, 11212207, 11212243, 11212247, 11212234, 21111204, 12212222, 11212202, 22121111, 22121136, 11212224, 22121126, 22121128, 11212208, 21111222
11212207, 11212218, 11212233, 21111203, 21111238, 21111208, 21111217, 11212218, 11212208, 11212208, 21111208, 21111233, 21111247, 11212243, 11212236, 21111215, 21111205, 11212238, 22121144, 22121148, 22121133, 22121125, 12212232, 22121137, 12212218, 11212208, 21111217, 12212218, 11212222, 22121124, 12212213
21111201, 21111236, 22121142, 12212246, 12212228, 22121108, 11212217, 21111207, 11212232, 11212237, 22121121, 11212201, 22121134, 21111222, 12212235, 12212232, 12212228, 21111235, 21111223, 22121125, 21111214, 12212237, 12212234, 22121113, 22121147, 22121107, 11212243, 22121103, 12212238, 22121108, 22121144
11212206, 21111242, 12212224, 11212215, 22121141, 12212212, 12212246, 11212206, 12212242, 11212202, 22121146, 21111242, 21111211, 21111223, 22121112, 11212213, 11212203, 22121136, 22121117, 12212207, 22121118, 22121135, 21111214, 11212215, 12212214, 21111248, 12212222, 12212213, 22121147, 21111243, 21111212
12212205, 12212205, 11212241, 21111223, 21111214, 22121104, 11212231, 21111218, 11212208, 21111235, 12212232, 21111237, 11212207, 11212221, 21111201, 22121123, 12212221, 12212245, 21111205, 12212216, 21111242, 12212246, 22121117, 11212243, 21111236, 12212215, 11212232, 12212211, 11212218, 22121122, 22121102
22121102, 22121128, 12212244, 22121122, 21111246, 11212215, 11212241, 12212201, 21111245, 21111216, 11212233, 21111236, 22121131, 11212218, 11212244, 11212248, 21111244, 22121104, 11212213, 22121103, 21111225, 11212241, 22121112, 21111246, 11212231, 11212212, 11212235, 22121114, 21111215, 11212223, 12212247
21111205, 12212214, 12212204, 11212237, 11212234, 22121126, 12212242, 22121111, 11212201, 12212223, 22121114, 11212248, 22121135, 12212227, 22121143, 11212236, 11212224, 12212226, 11212242, 21111211, 21111245, 12212205, 11212238, 22121126, 12212242, 11212246, 12212242, 11212235, 22121132, 11212211, 11212236
